edu.cmu.cs.mvelezce.perf.debug.config.core.Main,CLEAN,6
edu.cmu.cs.mvelezce.perf.debug.config.core.Main,DATA_SIZE,7
edu.cmu.cs.mvelezce.perf.debug.config.core.Main,ROUNDS,8
